1023,0,1070,46,1117,73.9,1164,71.7
1024,0,1071,46.4,1118,74.9,1165,69.9
1025,0,1072,47,1119,75.7,1166,67.9
1026,0,1073,47.4,1120,76.4,1167,65.7
1027,1.1,1074,48,1121,77.1,1168,63.5
1028,3,1075,48.4,1122,77.6,1169,61.2
1029,5.7,1076,49,1123,78,1170,59
1030,8.4,1077,49.4,1124,78.2,1171,56.8
1031,11.1,1078,50,1125,78.4,1172,54.7
1032,14,1079,50.4,1126,78.5,1173,52.7
1033,17,1080,50.8,1127,78.5,1174,50.9
1034,20.1,1081,51.1,1128,78.6,1175,49.4
1035,22.7,1082,51.3,1129,78.7,1176,48.1
1036,23.6,1083,51.3,1130,78.9,1177,47.1
1037,24.5,1084,51.3,1131,79.1,1178,46.5
1038,24.8,1085,51.3,1132,79.4,1179,46.3
1039,25.1,1086,51.3,1133,79.8,1180,46.5
1040,25.3,1087,51.3,1134,80.1,1181,47.2
1041,25.5,1088,51.3,1135,80.5,1182,48.3
1042,25.7,1089,51.4,1136,80.8,1183,49.7
1043,25.8,1090,51.6,1137,81,1184,51.3
1044,25.9,1091,51.8,1138,81.2,1185,53
1045,26,1092,52.1,1139,81.3,1186,54.9
1046,26.1,1093,52.3,1140,81.2,1187,56.7
1047,26.3,1094,52.6,1141,81,1188,58.6
1048,26.5,1095,52.8,1142,80.6,1189,60.2
1049,26.8,1096,52.9,1143,80,1190,61.6
1050,27.1,1097,53,1144,79.1,1191,62.2
1051,27.5,1098,53,1145,78,1192,62.5
1052,28,1099,53,1146,76.8,1193,62.8
1053,28.6,1100,53.1,1147,75.5,1194,62.9
1054,29.3,1101,53.2,1148,74.1,1195,63
1055,30.4,1102,53.3,1149,72.9,1196,63
1056,31.8,1103,53.4,1150,71.9,1197,63.1
1057,33.7,1104,53.5,1151,71.2,1198,63.2
1058,35.8,1105,53.7,1152,70.9,1199,63.3
1059,37.8,1106,55,1153,71,1200,63.5
1060,39.5,1107,56.8,1154,71.5,1201,63.7
1061,40.8,1108,58.8,1155,72.3,1202,63.9
1062,41.8,1109,60.9,1156,73.2,1203,64.1
1063,42.4,1110,63,1157,74.1,1204,64.3
1064,43,1111,65,1158,74.9,1205,66.1
1065,43.4,1112,66.9,1159,75.4,1206,67.9
1066,44,1113,68.6,1160,75.5,1207,69.7
1067,44.4,1114,70.1,1161,75.2,1208,71.4
1068,45,1115,71.5,1162,74.5,1209,73.1
1069,45.4,1116,72.8,1163,73.3,1210,74.7
1211,76.2,1260,35.4,1309,72.3,1358,70.8
1212,77.5,1261,32.7,1310,71.9,1359,70.8
1213,78.6,1262,30,1311,71.3,1360,70.9
1214,79.7,1263,29.9,1312,70.9,1361,70.9
1215,80.6,1264,30,1313,70.5,1362,70.9
1216,81.5,1265,30.2,1314,70,1363,70.9
1217,82.2,1266,30.4,1315,69.6,1364,71
1218,83,1267,30.6,1316,69.2,1365,71
1219,83.7,1268,31.6,1317,68.8,1366,71.1
1220,84.4,1269,33,1318,68.4,1367,71.2
1221,84.9,1270,33.9,1319,67.9,1368,71.3
1222,85.1,1271,34.8,1320,67.5,1369,71.4
1223,85.2,1272,35.7,1321,67.2,1370,71.5
1224,84.9,1273,36.6,1322,66.8,1371,71.7
1225,84.4,1274,37.5,1323,65.6,1372,71.8
1226,83.6,1275,38.4,1324,63.3,1373,71.9
1227,82.7,1276,39.3,1325,60.2,1374,71.9
1228,81.5,1277,40.2,1326,56.2,1375,71.9
1229,80.1,1278,40.8,1327,52.2,1376,71.9
1230,78.7,1279,41.7,1328,48.4,1377,71.9
1231,77.4,1280,42.4,1329,45,1378,71.9
1232,76.2,1281,43.1,1330,41.6,1379,71.9
1233,75.4,1282,43.6,1331,38.6,1380,72
1234,74.8,1283,44.2,1332,36.4,1381,72.1
1235,74.3,1284,44.8,1333,34.8,1382,72.4
1236,73.8,1285,45.5,1334,34.2,1383,72.7
1237,73.2,1286,46.3,1335,34.7,1384,73.1
1238,72.4,1287,47.2,1336,36.3,1385,73.4
1239,71.6,1288,48.1,1337,38.5,1386,73.8
1240,70.8,1289,49.1,1338,41,1387,74
1241,69.9,1290,50,1339,43.7,1388,74.1
1242,67.9,1291,51,1340,46.5,1389,74
1243,65.7,1292,51.9,1341,49.1,1390,73
1244,63.5,1293,52.7,1342,51.6,1391,72
1245,61.2,1294,53.7,1343,53.9,1392,71
1246,59,1295,55,1344,56,1393,70
1247,56.8,1296,56.8,1345,57.9,1394,69
1248,54.7,1297,58.8,1346,59.7,1395,68
1249,52.7,1298,60.9,1347,61.2,1396,67.7
1250,50.9,1299,63,1348,62.5,1397,66.7
1251,49.4,1300,65,1349,63.5,1398,66.6
1252,48.1,1301,66.9,1350,64.3,1399,66.7
1253,47.1,1302,68.6,1351,65.3,1400,66.8
1254,46.5,1303,70.1,1352,66.3,1401,66.9
1255,46.3,1304,71,1353,67.3,1402,66.9
1256,45.1,1305,71.8,1354,68.3,1403,66.9
1257,43,1306,72.8,1355,69.3,1404,66.9
1258,40.6,1307,72.9,1356,70.3,1405,66.9
1259,38.1,1308,73,1357,70.8,1406,66.9
1407,66.9,1456,0,,,,
1408,67,1457,0,,,,
1409,67.1,1458,0,,,,
1410,67.3,1459,0,,,,
1411,67.5,1460,0,,,,
1412,67.8,1461,0,,,,
1413,68.2,1462,0,,,,
1414,68.6,1463,0,,,,
1415,69,1464,0,,,,
1416,69.3,1465,0,,,,
1417,69.3,1466,0,,,,
1418,69.2,1467,0,,,,
1419,68.8,1468,0,,,,
1420,68.2,1469,0,,,,
1421,67.6,1470,0,,,,
1422,67.4,1471,0,,,,
1423,67.2,1472,0,,,,
1424,66.9,1473,0,,,,
1425,66.3,1474,0,,,,
1426,65.4,1475,0,,,,
1427,64,1476,0,,,,
1428,62.4,1477,0,,,,
1429,60.6,,,,,,
1430,58.6,,,,,,
1431,56.7,,,,,,
1432,54.8,,,,,,
1433,53,,,,,,
1434,51.3,,,,,,
1435,49.6,,,,,,
1436,47.8,,,,,,
1437,45.5,,,,,,
1438,42.8,,,,,,
1439,39.8,,,,,,
1440,36.5,,,,,,
1441,33,,,,,,
1442,29.5,,,,,,
1443,25.8,,,,,,
1444,22.1,,,,,,
1445,18.6,,,,,,
1446,15.3,,,,,,
1447,12.4,,,,,,
1448,9.6,,,,,,
1449,6.6,,,,,,
1450,3.8,,,,,,
1451,1.6,,,,,,
1452,0,,,,,,
1453,0,,,,,,
1454,0,,,,,,
1455,0, , , , , , 
