590,0,637,53,684,18.9,731,41.9
591,0,638,53,685,18.9,732,42
592,0,639,52.9,686,21.3,733,42.2
593,0,640,52.7,687,23.9,734,42.4
594,0,641,52.6,688,25.9,735,42.7
595,0,642,53.1,689,28.4,736,43.1
596,0,643,54.3,690,30.3,737,43.7
597,0,644,55.2,691,30.9,738,44
598,0,645,55.5,692,31.1,739,44.1
599,0,646,55.9,693,31.8,740,45.3
600,0,647,56.3,694,32.7,741,46.4
601,1,648,56.7,695,33.2,742,47.2
602,2.1,649,56.9,696,32.4,743,47.3
603,4.8,650,56.8,697,28.3,744,47.4
604,9.1,651,56,698,25.8,745,47.4
605,14.2,652,54.2,699,23.1,746,47.5
606,19.8,653,52.1,700,21.8,747,47.9
607,25.5,654,50.1,701,21.2,748,48.6
608,30.5,655,47.2,702,21,749,49.4
609,34.8,656,43.2,703,21,750,49.8
610,38.8,657,39.2,704,20.9,751,49.8
611,42.9,658,36.5,705,19.9,752,49.7
612,46.4,659,34.3,706,17.9,753,49.3
613,48.3,660,31,707,15.1,754,48.5
614,48.7,661,26,708,12.8,755,47.6
615,48.5,662,20.7,709,12,756,46.3
616,48.4,663,15.4,710,13.2,757,43.7
617,48.2,664,13.1,711,17.1,758,39.3
618,47.8,665,12,712,21.1,759,34.1
619,47,666,12.5,713,21.8,760,29
620,45.9,667,14,714,21.2,761,23.7
621,44.9,668,19,715,18.5,762,18.4
622,44.4,669,23.2,716,13.9,763,14.3
623,44.3,670,28,717,12,764,12
624,44.5,671,32,718,12,765,12.8
625,45.1,672,34,719,13,766,16
626,45.7,673,36,720,16,767,19.1
627,46,674,38,721,18.5,768,22.4
628,46,675,40,722,20.6,769,25.6
629,46,676,40.3,723,22.5,770,30.1
630,46.1,677,40.5,724,24,771,35.3
631,46.7,678,39,725,26.6,772,39.9
632,47.7,679,35.7,726,29.9,773,44.5
633,48.9,680,31.8,727,34.8,774,47.5
634,50.3,681,27.1,728,37.8,775,50.9
635,51.6,682,22.8,729,40.2,776,54.1
636,52.6,683,21.1,730,41.6,777,56.3
778,58.1,827,37.1,876,72.7,925,64.1
779,59.8,828,38.9,877,71.3,926,62.7
780,61.1,829,41.4,878,70.4,927,62
781,62.1,830,44,879,70,928,61.3
782,62.8,831,46.3,880,70,929,60.9
783,63.3,832,47.7,881,69,930,60.5
784,63.6,833,48.2,882,68,931,60.2
785,64,834,48.7,883,68,932,59.8
786,64.7,835,49.3,884,68,933,59.4
787,65.2,836,49.8,885,68.1,934,58.6
788,65.3,837,50.2,886,68.4,935,57.5
789,65.3,838,50.9,887,68.6,936,56.6
790,65.4,839,51.8,888,68.7,937,56
791,65.7,840,52.5,889,68.5,938,55.5
792,66,841,53.3,890,68.1,939,55
793,65.6,842,54.5,891,67.3,940,54.4
794,63.5,843,55.7,892,66.2,941,54.1
795,59.7,844,56.5,893,64.8,942,54
796,54.6,845,56.8,894,63.6,943,53.9
797,49.3,846,57,895,62.6,944,53.9
798,44.9,847,57.2,896,62.1,945,54
799,42.3,848,57.7,897,61.9,946,54.2
800,41.4,849,58.7,898,61.9,947,55
801,41.3,850,60.1,899,61.8,948,55.8
802,42.1,851,61.1,900,61.5,949,56.2
803,44.7,852,61.7,901,60.9,950,56.1
804,48.4,853,62.3,902,59.7,951,55.1
805,51.4,854,62.9,903,54.6,952,52.7
806,52.7,855,63.3,904,49.3,953,48.4
807,53,856,63.4,905,44.9,954,43.1
808,52.5,857,63.5,906,42.3,955,37.8
809,51.3,858,64.5,907,41.4,956,32.5
810,49.7,859,65.8,908,41.3,957,27.2
811,47.4,860,66.8,909,42.1,958,25.1
812,43.7,861,67.4,910,44.7,959,26
813,39.7,862,68.8,911,48.4,960,29.3
814,35.5,863,71.1,912,51.4,961,34.6
815,31.1,864,72.3,913,52.7,962,40.4
816,26.3,865,72.8,914,54,963,45.3
817,21.9,866,73.4,915,57,964,49
818,18,867,74.6,916,58.1,965,51.1
819,17,868,76,917,59.2,966,52.1
820,18,869,76.6,918,59,967,52.2
821,21.4,870,76.5,919,59.1,968,52.1
822,24.8,871,76.2,920,59.5,969,51.7
823,27.9,872,75.8,921,60.5,970,50.9
824,30.8,873,75.4,922,62.3,971,49.2
825,33,874,74.8,923,63.9,972,45.9
826,35.1,875,73.9,924,65.1,973,40.6
974,35.3,,,,,,
975,30,,,,,,
976,24.7,,,,,,
977,19.3,,,,,,
978,16,,,,,,
979,13.2,,,,,,
980,10.7,,,,,,
981,8.8,,,,,,
982,7.2,,,,,,
983,5.5,,,,,,
984,3.2,,,,,,
985,1.1,,,,,,
986,0,,,,,,
987,0,,,,,,
988,0,,,,,,
989,0,,,,,,
990,0,,,,,,
991,0,,,,,,
992,0,,,,,,
993,0,,,,,,
994,0,,,,,,
995,0,,,,,,
996,0,,,,,,
997,0,,,,,,
998,0,,,,,,
999,0,,,,,,
1000,0,,,,,,
1001,0,,,,,,
1002,0,,,,,,
1003,0,,,,,,
1004,0,,,,,,
1005,0,,,,,,
1006,0,,,,,,
1007,0,,,,,,
1008,0,,,,,,
1009,0,,,,,,
1010,0,,,,,,
1011,0,,,,,,
1012,0,,,,,,
1013,0,,,,,,
1014,0,,,,,,
1015,0,,,,,,
1016,0,,,,,,
1017,0,,,,,,
1018,0,,,,,,
1019,0,,,,,,
1020,0,,,,,,
1021,0,,,,,,
1022,0, , , , , , 
