1023.0,0.0
1024.0,0.0
1025.0,0.0
1026.0,0.0
1027.0,1.1
1028.0,3.0
1029.0,5.7
1030.0,8.4
1031.0,11.1
1032.0,14.0
1033.0,17.0
1034.0,20.1
1035.0,22.7
1036.0,23.6
1037.0,24.5
1038.0,24.8
1039.0,25.1
1040.0,25.3
1041.0,25.5
1042.0,25.7
1043.0,25.8
1044.0,25.9
1045.0,26.0
1046.0,26.1
1047.0,26.3
1048.0,26.5
1049.0,26.8
1050.0,27.1
1051.0,27.5
1052.0,28.0
1053.0,28.6
1054.0,29.3
1055.0,30.4
1056.0,31.8
1057.0,33.7
1058.0,35.8
1059.0,37.8
1060.0,39.5
1061.0,40.8
1062.0,41.8
1063.0,42.4
1064.0,43.0
1065.0,43.4
1066.0,44.0
1067.0,44.4
1068.0,45.0
1069.0,45.4
1070.0,46.0
1071.0,46.4
1072.0,47.0
1073.0,47.4
1074.0,48.0
1075.0,48.4
1076.0,49.0
1077.0,49.4
1078.0,50.0
1079.0,50.4
1080.0,50.8
1081.0,51.1
1082.0,51.3
1083.0,51.3
1084.0,51.3
1085.0,51.3
1086.0,51.3
1087.0,51.3
1088.0,51.3
1089.0,51.4
1090.0,51.6
1091.0,51.8
1092.0,52.1
1093.0,52.3
1094.0,52.6
1095.0,52.8
1096.0,52.9
1097.0,53.0
1098.0,53.0
1099.0,53.0
1100.0,53.1
1101.0,53.2
1102.0,53.3
1103.0,53.4
1104.0,53.5
1105.0,53.7
1106.0,55.0
1107.0,56.8
1108.0,58.8
1109.0,60.9
1110.0,63.0
1111.0,65.0
1112.0,66.9
1113.0,68.6
1114.0,70.1
1115.0,71.5
1116.0,72.8
1117.0,73.9
1118.0,74.9
1119.0,75.7
1120.0,76.4
1121.0,77.1
1122.0,77.6
1123.0,78.0
1124.0,78.2
1125.0,78.4
1126.0,78.5
1127.0,78.5
1128.0,78.6
1129.0,78.7
1130.0,78.9
1131.0,79.1
1132.0,79.4
1133.0,79.8
1134.0,80.1
1135.0,80.5
1136.0,80.8
1137.0,81.0
1138.0,81.2
1139.0,81.3
1140.0,81.2
1141.0,81.0
1142.0,80.6
1143.0,80.0
1144.0,79.1
1145.0,78.0
1146.0,76.8
1147.0,75.5
1148.0,74.1
1149.0,72.9
1150.0,71.9
1151.0,71.2
1152.0,70.9
1153.0,71.0
1154.0,71.5
1155.0,72.3
1156.0,73.2
1157.0,74.1
1158.0,74.9
1159.0,75.4
1160.0,75.5
1161.0,75.2
1162.0,74.5
1163.0,73.3
1164.0,71.7
1165.0,69.9
1166.0,67.9
1167.0,65.7
1168.0,63.5
1169.0,61.2
1170.0,59.0
1171.0,56.8
1172.0,54.7
1173.0,52.7
1174.0,50.9
1175.0,49.4
1176.0,48.1
1177.0,47.1
1178.0,46.5
1179.0,46.3
1180.0,46.5
1181.0,47.2
1182.0,48.3
1183.0,49.7
1184.0,51.3
1185.0,53.0
1186.0,54.9
1187.0,56.7
1188.0,58.6
1189.0,60.2
1190.0,61.6
1191.0,62.2
1192.0,62.5
1193.0,62.8
1194.0,62.9
1195.0,63.0
1196.0,63.0
1197.0,63.1
1198.0,63.2
1199.0,63.3
1200.0,63.5
1201.0,63.7
1202.0,63.9
1203.0,64.1
1204.0,64.3
1205.0,66.1
1206.0,67.9
1207.0,69.7
1208.0,71.4
1209.0,73.1
1210.0,74.7
1211.0,76.2
1212.0,77.5
1213.0,78.6
1214.0,79.7
1215.0,80.6
1216.0,81.5
1217.0,82.2
1218.0,83.0
1219.0,83.7
