1023,0,1070,29,1117,66.2,1164,52.6
1024,0,1071,32,1118,65.8,1165,54.5
1025,0,1072,34.8,1119,64.7,1166,56.6
1026,0,1073,37.7,1120,63.6,1167,58.3
1027,0.8,1074,40.8,1121,62.9,1168,60
1028,3.6,1075,43.2,1122,62.4,1169,61.5
1029,8.6,1076,46,1123,61.7,1170,63.1
1030,14.6,1077,48,1124,60.1,1171,64.3
1031,20,1078,50.7,1125,57.3,1172,65.7
1032,24.4,1079,52,1126,55.8,1173,67.1
1033,28.2,1080,54.5,1127,50.5,1174,68.3
1034,31.7,1081,55.9,1128,45.2,1175,69.7
1035,35,1082,57.4,1129,40.1,1176,70.6
1036,37.6,1083,58.1,1130,36.2,1177,71.6
1037,39.7,1084,58.4,1131,32.9,1178,72.6
1038,41.5,1085,58.8,1132,29.8,1179,73.5
1039,43.6,1086,58.8,1133,26.6,1180,74.2
1040,46,1087,58.6,1134,23,1181,74.9
1041,48.4,1088,58.7,1135,19.4,1182,75.6
1042,50.5,1089,58.8,1136,16.3,1183,76.3
1043,51.9,1090,58.8,1137,14.6,1184,77.1
1044,52.6,1091,58.8,1138,14.2,1185,77.9
1045,52.8,1092,59.1,1139,14.3,1186,78.5
1046,52.9,1093,60.1,1140,14.6,1187,79
1047,53.1,1094,61.7,1141,15.1,1188,79.7
1048,53.3,1095,63,1142,16.4,1189,80.3
1049,53.1,1096,63.7,1143,19.1,1190,81
1050,52.3,1097,63.9,1144,22.5,1191,81.6
1051,50.7,1098,63.5,1145,24.4,1192,82.4
1052,48.8,1099,62.3,1146,24.8,1193,82.9
1053,46.5,1100,60.3,1147,22.7,1194,83.4
1054,43.8,1101,58.9,1148,17.4,1195,83.8
1055,40.3,1102,58.4,1149,13.8,1196,84.2
1056,36,1103,58.8,1150,12,1197,84.7
1057,30.7,1104,60.2,1151,12,1198,85.2
1058,25.4,1105,62.3,1152,12,1199,85.6
1059,21,1106,63.9,1153,13.9,1200,86.3
1060,16.7,1107,64.5,1154,17.7,1201,86.8
1061,13.4,1108,64.4,1155,22.8,1202,87.4
1062,12,1109,63.5,1156,27.3,1203,88
1063,12.1,1110,62,1157,31.2,1204,88.3
1064,12.8,1111,61.2,1158,35.2,1205,88.7
1065,15.6,1112,61.3,1159,39.4,1206,89
1066,19.9,1113,61.7,1160,42.5,1207,89.3
1067,23.4,1114,62,1161,45.4,1208,89.8
1068,24.6,1115,64.6,1162,48.2,1209,90.2
1069,27,1116,66,1163,50.3,1210,90.6
1211,91,1260,95.7,1309,75.9,1358,68.2
1212,91.3,1261,95.5,1310,76,1359,66.1
1213,91.6,1262,95.3,1311,76,1360,63.8
1214,91.9,1263,95.2,1312,76.1,1361,61.6
1215,92.2,1264,95,1313,76.3,1362,60.2
1216,92.8,1265,94.9,1314,76.5,1363,59.8
1217,93.1,1266,94.7,1315,76.6,1364,60.4
1218,93.3,1267,94.5,1316,76.8,1365,61.8
1219,93.5,1268,94.4,1317,77.1,1366,62.6
1220,93.7,1269,94.4,1318,77.1,1367,62.7
1221,93.9,1270,94.3,1319,77.2,1368,61.9
1222,94,1271,94.3,1320,77.2,1369,60
1223,94.1,1272,94.1,1321,77.6,1370,58.4
1224,94.3,1273,93.9,1322,78,1371,57.8
1225,94.4,1274,93.4,1323,78.4,1372,57.8
1226,94.6,1275,92.8,1324,78.8,1373,57.8
1227,94.7,1276,92,1325,79.2,1374,57.3
1228,94.8,1277,91.3,1326,80.3,1375,56.2
1229,95,1278,90.6,1327,80.8,1376,54.3
1230,95.1,1279,90,1328,81,1377,50.8
1231,95.3,1280,89.3,1329,81,1378,45.5
1232,95.4,1281,88.7,1330,81,1379,40.2
1233,95.6,1282,88.1,1331,81,1380,34.9
1234,95.7,1283,87.4,1332,81,1381,29.6
1235,95.8,1284,86.7,1333,80.9,1382,28.7
1236,96,1285,86,1334,80.6,1383,29.3
1237,96.1,1286,85.3,1335,80.3,1384,30.5
1238,96.3,1287,84.7,1336,80,1385,31.7
1239,96.4,1288,84.1,1337,79.9,1386,32.9
1240,96.6,1289,83.5,1338,79.8,1387,35
1241,96.8,1290,82.9,1339,79.8,1388,38
1242,97,1291,82.3,1340,79.8,1389,40.5
1243,97.2,1292,81.7,1341,79.9,1390,42.7
1244,97.3,1293,81.1,1342,80,1391,45.8
1245,97.4,1294,80.5,1343,80.4,1392,47.5
1246,97.4,1295,79.9,1344,80.8,1393,48.9
1247,97.4,1296,79.4,1345,81.2,1394,49.4
1248,97.4,1297,79.1,1346,81.5,1395,49.4
1249,97.3,1298,78.8,1347,81.6,1396,49.2
1250,97.3,1299,78.5,1348,81.6,1397,48.7
1251,97.3,1300,78.2,1349,81.4,1398,47.9
1252,97.3,1301,77.9,1350,80.7,1399,46.9
1253,97.2,1302,77.6,1351,79.6,1400,45.6
1254,97.1,1303,77.3,1352,78.2,1401,44.2
1255,97,1304,77,1353,76.8,1402,42.7
1256,96.9,1305,76.7,1354,75.3,1403,40.7
1257,96.7,1306,76,1355,73.8,1404,37.1
1258,96.4,1307,76,1356,72.1,1405,33.9
1259,96.1,1308,76,1357,70.2,1406,30.6
1407,28.6,1456,0,,,,
1408,27.3,1457,0,,,,
1409,27.2,1458,0,,,,
1410,27.5,1459,0,,,,
1411,27.4,1460,0,,,,
1412,27.1,1461,0,,,,
1413,26.7,1462,0,,,,
1414,26.8,1463,0,,,,
1415,28.2,1464,0,,,,
1416,31.1,1465,0,,,,
1417,34.8,1466,0,,,,
1418,38.4,1467,0,,,,
1419,40.9,1468,0,,,,
1420,41.7,1469,0,,,,
1421,40.9,1470,0,,,,
1422,38.3,1471,0,,,,
1423,35.3,1472,0,,,,
1424,34.3,1473,0,,,,
1425,34.6,1474,0,,,,
1426,36.3,1475,0,,,,
1427,39.5,1476,0,,,,
1428,41.8,1477,0,,,,
1429,42.5,,,,,,
1430,41.9,,,,,,
1431,40.1,,,,,,
1432,36.6,,,,,,
1433,31.3,,,,,,
1434,26,,,,,,
1435,20.6,,,,,,
1436,19.1,,,,,,
1437,19.7,,,,,,
1438,21.1,,,,,,
1439,22,,,,,,
1440,22.1,,,,,,
1441,21.4,,,,,,
1442,19.6,,,,,,
1443,18.3,,,,,,
1444,18,,,,,,
1445,18.3,,,,,,
1446,18.5,,,,,,
1447,17.9,,,,,,
1448,15,,,,,,
1449,9.9,,,,,,
1450,4.6,,,,,,
1451,1.2,,,,,,
1452,0,,,,,,
1453,0,,,,,,
1454,0,,,,,,
1455,0, , , , , , 
