1478,0.0
1479,2.2
1480,4.4
1481,6.3
1482,7.9
1483,9.2
1484,10.4
1485,11.5
1486,12.9
1487,14.7
1488,17.0
1489,19.8
1490,23.1
1491,26.7
1492,30.5
1493,34.1
1494,37.5
1495,40.6
1496,43.3
1497,45.7
1498,47.7
1499,49.3
1500,50.5
1501,51.3
1502,52.1
1503,52.7
1504,53.4
1505,54.0
1506,54.5
1507,55.0
1508,55.6
1509,56.3
1510,57.2
1511,58.5
1512,60.2
1513,62.3
1514,64.7
1515,67.1
1516,69.2
1517,70.7
1518,71.9
1519,72.7
1520,73.4
1521,73.8
1522,74.1
1523,74.0
1524,73.6
1525,72.5
1526,70.8
1527,68.6
1528,66.2
1529,64.0
1530,62.2
1531,60.9
1532,60.2
1533,60.0
1534,60.4
1535,61.4
1536,63.2
1537,65.6
1538,68.4
1539,71.6
1540,74.9
1541,78.4
1542,81.8
1543,84.9
1544,87.4
1545,89.0
1546,90.0
1547,90.6
1548,91.0
1549,91.5
1550,92.0
1551,92.7
1552,93.4
1553,94.2
1554,94.9
1555,95.7
1556,96.6
1557,97.7
1558,98.9
1559,100.4
1560,102.0
1561,103.6
1562,105.2
1563,106.8
1564,108.5
1565,110.2
1566,111.9
1567,113.7
1568,115.3
1569,116.8
1570,118.2
1571,119.5
1666,125.0
1667,125.4
1668,125.8
1669,126.1
1670,126.4
1671,126.6
1672,126.7
1673,126.8
1674,126.9
1675,126.9
1676,126.9
1677,126.8
1678,126.6
1679,126.3
1680,126.0
1681,125.7
1682,125.6
1683,125.6
1684,125.8
1685,126.2
1686,126.6
1687,127.0
1688,127.4
1689,127.6
1690,127.8
1691,127.9
1692,128.0
1693,128.1
1694,128.2
1695,128.3
1696,128.4
1697,128.5
1698,128.6
1699,128.6
1700,128.5
1701,128.3
1702,128.1
1703,127.9
1704,127.6
1705,127.4
1706,127.2
1707,127.0
1708,126.9
1709,126.8
1710,126.7
1711,126.8
1712,126.9
1713,127.1
1714,127.4
1715,127.7
1716,128.1
1717,128.5
1718,129.0
1719,129.5
1720,130.1
1721,130.6
1722,131.0
1723,131.2
1724,131.3
1725,131.2
1726,130.7
1727,129.8
1728,128.4
1729,126.5
1730,124.1
1731,121.6
1732,119.0
1733,116.5
1734,114.1
1735,111.8
1736,109.5
1737,107.1
1738,104.8
1739,102.5
1740,100.4
1741,98.6
1742,97.2
1743,95.9
1744,94.8
1745,93.8
1746,92.8
1747,91.8
1748,91.0
1749,90.2
1750,89.6
1751,89.1
1752,88.6
1753,88.1
1754,87.6
1755,87.1
1756,86.6
1757,86.1
1758,85.5
1759,85.0
1760,84.4
1761,83.8
1762,83.2
1763,82.6
 , 
 , 
1572,120.7
1573,121.8
1574,122.6
1575,123.2
1576,123.6
1577,123.7
1578,123.6
1579,123.3
1580,123
1581,122.5
1582,122.1
1583,121.5
1584,120.8
1585,120
1586,119.1
1587,118.1
1588,117.1
1589,116.2
1590,115.5
1591,114.9
1592,114.5
1593,114.1
1594,113.9
1595,113.7
1596,113.3
1597,112.9
1598,112.2
1599,111.4
1600,110.5
1601,109.5
1602,108.5
1603,107.7
1604,107.1
1605,106.6
1606,106.4
1607,106.2
1608,106.2
1609,106.2
1610,106.4
1611,106.5
1612,106.8
1613,107.2
1614,107.8
1615,108.5
1616,109.4
1617,110.5
1618,111.7
1619,113
1620,114.1
1621,115.1
1622,115.9
1623,116.5
1624,116.7
1625,116.6
1626,116.2
1627,115.2
1628,113.8
1629,112
1630,110.1
1631,108.3
1632,107
1633,106.1
1634,105.8
1635,105.7
1636,105.7
1637,105.6
1638,105.3
1639,104.9
1640,104.4
1641,104
1642,103.8
1643,103.9
1644,104.4
1645,105.1
1646,106.1
1647,107.2
1648,108.5
1649,109.9
1650,111.3
1651,112.7
1652,113.9
1653,115
1654,116
1655,116.8
1656,117.6
1657,118.4
1658,119.2
1659,120
1660,120.8
1661,121.6
1662,122.3
1663,123.1
1664,123.8
1665,124.4
1764,82
1765,81.3
1766,80.4
1767,79.1
1768,77.4
1769,75.1
1770,72.3
1771,69.1
1772,65.9
1773,62.7
1774,59.7
1775,57
1776,54.6
1777,52.2
1778,49.7
1779,46.8
1780,43.5
1781,39.9
1782,36.4
1783,33.2
1784,30.5
1785,28.3
1786,26.3
1787,24.4
1788,22.5
1789,20.5
1790,18.2
1791,15.5
1792,12.3
1793,8.7
1794,5.2
1795,0
1796,0
1797,0
1798,0
1799,0
1800,0
