590.0,0.0
591.0,0.0
592.0,0.0
593.0,0.0
594.0,0.0
595.0,0.0
596.0,0.0
597.0,0.0
598.0,0.0
599.0,0.0
600.0,0.0
601.0,1.0
602.0,2.1
603.0,5.2
604.0,9.2
605.0,13.5
606.0,18.1
607.0,22.3
608.0,26.0
609.0,29.3
610.0,32.8
611.0,36.0
612.0,39.2
613.0,42.5
614.0,45.7
615.0,48.2
616.0,48.4
617.0,48.2
618.0,47.8
619.0,47.0
620.0,45.9
621.0,44.9
622.0,44.4
623.0,44.3
624.0,44.5
625.0,45.1
626.0,45.7
627.0,46.0
628.0,46.0
629.0,46.0
630.0,46.1
631.0,46.7
632.0,47.7
633.0,48.9
634.0,50.3
635.0,51.6
636.0,52.6
637.0,53.0
638.0,53.0
639.0,52.9
640.0,52.7
641.0,52.6
642.0,53.1
643.0,54.3
644.0,55.2
645.0,55.5
646.0,55.9
647.0,56.3
648.0,56.7
649.0,56.9
650.0,56.8
651.0,56.0
652.0,54.2
653.0,52.1
654.0,50.1
655.0,47.2
656.0,43.2
657.0,39.2
658.0,36.5
659.0,34.3
660.0,31.0
661.0,26.0
662.0,20.7
663.0,15.4
664.0,13.1
665.0,12.0
666.0,12.5
667.0,14.0
668.0,19.0
669.0,23.2
670.0,28.0
671.0,32.0
672.0,34.0
673.0,36.0
674.0,38.0
675.0,40.0
676.0,40.3
677.0,40.5
678.0,39.0
679.0,35.7
680.0,31.8
681.0,27.1
682.0,22.8
683.0,21.1
684.0,18.9
685.0,18.9
686.0,21.3
687.0,23.9
688.0,25.9
689.0,28.4
690.0,30.3
691.0,30.9
692.0,31.1
693.0,31.8
694.0,32.7
695.0,33.2
696.0,32.4
697.0,28.3
698.0,25.8
699.0,23.1
700.0,21.8
701.0,21.2
702.0,21.0
703.0,21.0
704.0,20.9
705.0,19.9
706.0,17.9
707.0,15.1
708.0,12.8
709.0,12.0
710.0,13.2
711.0,17.1
712.0,21.1
713.0,21.8
714.0,21.2
715.0,18.5
716.0,13.9
717.0,12.0
718.0,12.0
719.0,13.0
720.0,16.3
721.0,20.5
722.0,23.9
723.0,26.0
724.0,28.0
725.0,31.5
726.0,33.4
727.0,36.0
728.0,37.8
729.0,40.2
730.0,41.6
731.0,41.9
732.0,42.0
733.0,42.2
734.0,42.4
735.0,42.7
736.0,43.1
737.0,43.7
738.0,44.0
739.0,44.1
740.0,45.3
741.0,46.4
742.0,47.2
743.0,47.3
744.0,47.4
745.0,47.4
746.0,47.5
747.0,47.9
748.0,48.6
749.0,49.4
750.0,49.8
751.0,49.8
752.0,49.7
753.0,49.3
754.0,48.5
755.0,47.6
756.0,46.3
757.0,43.7
758.0,39.3
759.0,34.1
760.0,29.0
761.0,23.7
762.0,18.4
763.0,14.3
764.0,12.0
765.0,12.8
766.0,16.0
767.0,20.4
768.0,24.0
769.0,29.0
770.0,32.2
771.0,36.8
772.0,39.4
773.0,43.2
774.0,45.8
775.0,49.2
776.0,51.4
777.0,54.2
778.0,56.0
779.0,58.3
780.0,59.8
781.0,61.7
782.0,62.7
783.0,63.3
784.0,63.6
785.0,64.0
786.0,64.7
787.0,65.2
788.0,65.3
789.0,65.3
790.0,65.4
791.0,65.7
792.0,66.0
793.0,65.6
794.0,63.5
795.0,59.7
796.0,54.6
797.0,49.3
798.0,44.9
799.0,42.3
800.0,41.4
801.0,41.3
802.0,43.0
803.0,45.0
804.0,46.5
805.0,48.3
806.0,49.5
807.0,51.2
808.0,52.2
809.0,51.6
810.0,49.7
811.0,47.4
812.0,43.7
813.0,39.7
814.0,35.5
815.0,31.1
816.0,26.3
817.0,21.9
818.0,18.0
819.0,17.0
820.0,18.0
821.0,21.4
822.0,24.8
823.0,27.9
824.0,30.8
825.0,33.0
826.0,35.1
827.0,37.1
828.0,38.9
829.0,41.4
830.0,44.0
831.0,46.3
832.0,47.7
833.0,48.2
834.0,48.7
835.0,49.3
836.0,49.8
837.0,50.2
838.0,50.9
839.0,51.8
840.0,52.5
841.0,53.3
842.0,54.5
843.0,55.7
844.0,56.5
845.0,56.8
846.0,57.0
847.0,57.2
848.0,57.7
849.0,58.7
850.0,60.1
851.0,61.1
852.0,61.7
853.0,62.3
854.0,62.9
855.0,63.3
856.0,63.4
857.0,63.5
858.0,63.9
859.0,64.4
860.0,65.0
861.0,65.6
862.0,66.6
863.0,67.4
864.0,68.2
865.0,69.1
866.0,70.0
867.0,70.8
868.0,71.5
869.0,72.4
870.0,73.0
871.0,73.7
872.0,74.4
873.0,74.9
874.0,75.3
875.0,75.6
876.0,75.8
877.0,76.6
878.0,76.5
879.0,76.2
880.0,75.8
881.0,75.4
882.0,74.8
883.0,73.9
884.0,72.7
885.0,71.3
886.0,70.4
887.0,70.0
888.0,70.0
889.0,69.0
890.0,68.0
891.0,67.3
892.0,66.2
893.0,64.8
894.0,63.6
895.0,62.6
896.0,62.1
897.0,61.9
898.0,61.9
899.0,61.8
900.0,61.5
901.0,60.9
902.0,59.7
903.0,54.6
904.0,49.3
905.0,44.9
906.0,42.3
907.0,41.4
908.0,41.3
909.0,42.1
910.0,44.7
911.0,46.0
912.0,48.8
913.0,50.1
914.0,51.3
915.0,54.1
916.0,55.2
917.0,56.2
918.0,56.1
919.0,56.1
920.0,56.5
921.0,57.5
922.0,59.2
923.0,60.7
924.0,61.8
925.0,62.3
926.0,62.7
927.0,62.0
928.0,61.3
