0,0,47,11.6,94,0,141,36.8
1,0,48,12.4,95,0,142,35.1
2,0,49,13.2,96,0,143,32.2
3,0,50,14.2,97,0,144,31.1
4,0,51,14.8,98,0,145,30.8
5,0,52,14.7,99,0,146,29.7
6,0,53,14.4,100,0,147,29.4
7,0,54,14.1,101,0,148,29
8,0,55,13.6,102,0,149,28.5
9,0,56,13,103,0,150,26
10,0,57,12.4,104,0,151,23.4
11,0,58,11.8,105,0,152,20.7
12,0,59,11.2,106,0,153,17.4
13,1.2,60,10.6,107,0.8,154,15.2
14,2.6,61,9.9,108,1.4,155,13.5
15,4.9,62,9,109,2.3,156,13
16,7.3,63,8.2,110,3.5,157,12.4
17,9.4,64,7,111,4.7,158,12.3
18,11.4,65,4.8,112,5.9,159,12.2
19,12.7,66,2.3,113,7.4,160,12.3
20,13.3,67,0,114,9.2,161,12.4
21,13.4,68,0,115,11.7,162,12.5
22,13.3,69,0,116,13.5,163,12.7
23,13.1,70,0,117,15,164,12.8
24,12.5,71,0,118,16.2,165,13.2
25,11.1,72,0,119,16.8,166,14.3
26,8.9,73,0,120,17.5,167,16.5
27,6.2,74,0,121,18.8,168,19.4
28,3.8,75,0,122,20.3,169,21.7
29,1.8,76,0,123,22,170,23.1
30,0,77,0,124,23.6,171,23.5
31,0,78,0,125,24.8,172,24.2
32,0,79,0,126,25.6,173,24.8
33,0,80,0,127,26.3,174,25.4
34,1.5,81,0,128,27.2,175,25.8
35,2.8,82,0,129,28.3,176,26.5
36,3.6,83,0,130,29.6,177,27.2
37,4.5,84,0,131,30.9,178,28.3
38,5.3,85,0,132,32.2,179,29.9
39,6,86,0,133,33.4,180,32.4
40,6.6,87,0,134,35.1,181,35.1
41,7.3,88,0,135,37.2,182,37.5
42,7.9,89,0,136,38.7,183,39.2
43,8.6,90,0,137,39,184,40.5
44,9.3,91,0,138,40.1,185,41.4
45,10,92,0,139,40.4,186,42
46,10.8,93,0,140,39.7,187,42.5
188,43.2,237,33.5,286,32.5,335,25
189,44.4,238,35.8,287,30.9,336,24.6
190,45.9,239,37.6,288,28.6,337,23.9
191,47.6,240,38.8,289,25.9,338,23
192,49,241,39.6,290,23.1,339,21.8
193,50,242,40.1,291,20.1,340,20.7
194,50.2,243,40.9,292,17.3,341,19.6
195,50.1,244,41.8,293,15.1,342,18.7
196,49.8,245,43.3,294,13.7,343,18.1
197,49.4,246,44.7,295,13.4,344,17.5
198,48.9,247,46.4,296,13.9,345,16.7
199,48.5,248,47.9,297,15,346,15.4
200,48.3,249,49.6,298,16.3,347,13.6
201,48.2,250,49.6,299,17.4,348,11.2
202,47.9,251,48.8,300,18.2,349,8.6
203,47.1,252,48,301,18.6,350,6
204,45.5,253,47.5,302,19,351,3.1
205,43.2,254,47.1,303,19.4,352,1.2
206,40.6,255,46.9,304,19.8,353,0
207,38.5,256,45.8,305,20.1,354,0
208,36.9,257,45.8,306,20.5,355,0
209,35.9,258,45.8,307,20.2,356,0
210,35.3,259,45.9,308,18.6,357,0
211,34.8,260,46.2,309,16.5,358,0
212,34.5,261,46.4,310,14.4,359,0
213,34.2,262,46.6,311,13.4,360,1.4
214,34,263,46.8,312,12.9,361,3.2
215,33.8,264,47,313,12.7,362,5.6
216,33.6,265,47.3,314,12.4,363,8.1
217,33.5,266,47.5,315,12.4,364,10.3
218,33.5,267,47.9,316,12.8,365,12.1
219,33.4,268,48.3,317,14.1,366,12.6
220,33.3,269,48.3,318,16.2,367,13.6
221,33.3,270,48.2,319,18.8,368,14.5
222,33.2,271,48,320,21.9,369,15.6
223,33.1,272,47.7,321,25,370,16.8
224,33,273,47.2,322,28.4,371,18.2
225,32.9,274,46.5,323,31.3,372,19.6
226,32.8,275,45.2,324,34,373,20.9
227,32.7,276,43.7,325,34.6,374,22.3
228,32.5,277,42,326,33.9,375,23.8
229,32.3,278,40.4,327,31.9,376,25.4
230,31.8,279,39,328,30,377,27
231,31.4,280,37.7,329,29,378,28.6
232,30.9,281,36.4,330,27.9,379,30.2
233,30.6,282,35.2,331,27.1,380,31.2
234,30.6,283,34.3,332,26.4,381,31.2
235,30.7,284,33.8,333,25.9,382,30.7
236,32,285,33.3,334,25.5,383,29.5
